autobuild_finishbuilding.692.desc;Construction of our Guard Barracks has been completed in [From.Location.GetName].;La construction de Quartiers de la garde a t complte dans [From.Location.GetName].;Der Aufbau unserer Kasernen der Wache wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Barracones de la Guardia se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.693.desc;Construction of our Swordsmith has been completed in [From.Location.GetName].;La construction de Forge a t complte dans [From.Location.GetName].;Der Aufbau unserer Schwertschmied wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Herrero se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.694.desc;Construction of our Armory has been completed in [From.Location.GetName].;La construction de Armurerie a t complte dans [From.Location.GetName].;Der Aufbau unserer Rstkammer wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Armera se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.695.desc;Construction of our Bowyer has been completed in [From.Location.GetName].;La construction de Archerie a t complte dans [From.Location.GetName].;Der Aufbau unserer Bogenbauer wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Fabricante de Arcos se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.696.desc;Construction of our Target Range has been completed in [From.Location.GetName].;La construction de Champ de tir a t complte dans [From.Location.GetName].;Der Aufbau unserer Zielbungsplatz wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Campo de Tiro se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.697.desc;Construction of our Crossbow Workshop has been completed in [From.Location.GetName].;La construction de Atelier d'arbaltes a t complte dans [From.Location.GetName].;Der Aufbau unserer Armbrust-Werkstatt wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Taller de Ballestas se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.698.desc;Construction of our Wine Cellar has been completed in [From.Location.GetName].;La construction de Cave a t complte dans [From.Location.GetName].;Der Aufbau unserer Weinkeller wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Bodega se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.699.desc;Construction of our Catacombs has been completed in [From.Location.GetName].;La construction de Hypoge a t complte dans [From.Location.GetName].;Der Aufbau unserer Katakomben wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Catacumbas se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.700.desc;Construction of our Dungeon Complex has been completed in [From.Location.GetName].;La construction de Cachots a t complte dans [From.Location.GetName].;Der Aufbau unserer Kerkerkomplex wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Complejo de Calabozos se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.701.desc;Construction of our Palace Garden has been completed in [From.Location.GetName].;La construction de Jardins du palais a t complte dans [From.Location.GetName].;Der Aufbau unserer Palastgarten wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Jardn de Palacio se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.702.desc;Construction of our Scenic Pond has been completed in [From.Location.GetName].;La construction de Bassins et fontaines a t complte dans [From.Location.GetName].;Der Aufbau unserer Malerischer Teich wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Estanque Pintoresco se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.703.desc;Construction of our Hedge Maze has been completed in [From.Location.GetName].;La construction de Labyrinthe a t complte dans [From.Location.GetName].;Der Aufbau unserer Hecken-Labyrinth wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Laberinto se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.704.desc;Construction of our Mansion has been completed in [From.Location.GetName].;La construction de Manoir a t complte dans [From.Location.GetName].;Der Aufbau unserer Herrenhaus wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Mansin se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.705.desc;Construction of our Great Mansion has been completed in [From.Location.GetName].;La construction de Grande demeure a t complte dans [From.Location.GetName].;Der Aufbau unserer Groes Herrenhaus wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Gran Mansin se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.706.desc;Construction of our Palace has been completed in [From.Location.GetName].;La construction de Palais a t complte dans [From.Location.GetName].;Der Aufbau unserer Palast wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Palacio se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.707.desc;Construction of our Grand Palace has been completed in [From.Location.GetName].;La construction de Grand palais a t complte dans [From.Location.GetName].;Der Aufbau unserer Herrschaftlicher Palast wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Gran Palacio se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.708.desc;Construction of our Map Room has been completed in [From.Location.GetName].;La construction de Maison des portulans a t complte dans [From.Location.GetName].;Der Aufbau unserer Kartenraum wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Sala de Mapas se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.709.desc;Construction of our Private Shipyard has been completed in [From.Location.GetName].;La construction de Chantier naval a t complte dans [From.Location.GetName].;Der Aufbau unserer Private Werft wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Astillero Privado se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.710.desc;Construction of our Naval Arsenal has been completed in [From.Location.GetName].;La construction de Arsenal a t complte dans [From.Location.GetName].;Der Aufbau unserer Marine-Waffenlager wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Arsenal Naval se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.711.desc;Construction of our Secluded Shrine has been completed in [From.Location.GetName].;La construction de Sanctuaire isol a t complte dans [From.Location.GetName].;Der Aufbau unserer Abgelegener Schrein wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Santuario Recndito se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.712.desc;Construction of our Private Art Collection has been completed in [From.Location.GetName].;La construction de Galerie d'art a t complte dans [From.Location.GetName].;Der Aufbau unserer Private Kunstsammlung wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Coleccin Privada de Arte se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.713.desc;Construction of our Grand Library has been completed in [From.Location.GetName].;La construction de Grande bibliothque a t complte dans [From.Location.GetName].;Der Aufbau unserer Groe Bibliothek wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Gran Biblioteca se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.714.desc;Construction of our Small Stable has been completed in [From.Location.GetName].;La construction de curie a t complte dans [From.Location.GetName].;Der Aufbau unserer Kleiner Stall wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Establo Pequeo se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.715.desc;Construction of our Riding Grounds has been completed in [From.Location.GetName].;La construction de Mange a t complte dans [From.Location.GetName].;Der Aufbau unserer Reitpltze wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Campos de Monta se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.716.desc;Construction of our Horse Breeder has been completed in [From.Location.GetName].;La construction de levage de chevaux a t complte dans [From.Location.GetName].;Der Aufbau unserer Pferdezchter wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Criador de Caballos se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.717.desc;Construction of our Fortified Vault has been completed in [From.Location.GetName].;La construction de Chambre forte a t complte dans [From.Location.GetName].;Der Aufbau unserer Verstrkte Schatzkammer wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Cmara Acorazada se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.718.desc;Construction of our Secret Passages has been completed in [From.Location.GetName].;La construction de Passages secrets a t complte dans [From.Location.GetName].;Der Aufbau unserer Geheimgnge wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Pasajes Secretos se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.719.desc;Construction of our Hidden Chamber has been completed in [From.Location.GetName].;La construction de Chambre secrte a t complte dans [From.Location.GetName].;Der Aufbau unserer Geheimraum wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Cmara Oculta se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.720.desc;Construction of our Military Warehouse has been completed in [From.Location.GetName].;La construction de Entrept militaire a t complte dans [From.Location.GetName].;Der Aufbau unserer Militrisches Lagerhaus wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Almacn Militar se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.721.desc;Construction of our Palace Archive has been completed in [From.Location.GetName].;La construction de Archives du Palais a t complte dans [From.Location.GetName].;Der Aufbau unserer Palast-Archiv wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Archivo de Palacio se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.722.desc;Construction of our Administrative Office has been completed in [From.Location.GetName].;La construction de Bureaux a t complte dans [From.Location.GetName].;Der Aufbau unserer Verwaltungsbro wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Oficina Administrativa se ha completado en [From.Location.GetName].;;;;;;;;;x
