autobuild_startbuilding.166.desc;Construction of alacir_eminence_1 has been ordered in [This.Location.GetName].;La construction de alacir_eminence_1 a t commande dans [This.Location.GetName].;Aufbau von alacir_eminence_1 wurde in [This.Location.GetName] geordnet.;;La construccin de alacir_eminence_1 ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.167.desc;Construction of batin_eminence_1 has been ordered in [This.Location.GetName].;La construction de batin_eminence_1 a t commande dans [This.Location.GetName].;Aufbau von batin_eminence_1 wurde in [This.Location.GetName] geordnet.;;La construccin de batin_eminence_1 ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.168.desc;Construction of Bribed Drover has been ordered in [This.Location.GetName].;La construction de Bribed Drover a t commande dans [This.Location.GetName].;Aufbau von Bribed Drover wurde in [This.Location.GetName] geordnet.;;La construccin de Bribed Drover ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.169.desc;Construction of Influenced Meat Cutter has been ordered in [This.Location.GetName].;La construction de Influenced Meat Cutter a t commande dans [This.Location.GetName].;Aufbau von Influenced Meat Cutter wurde in [This.Location.GetName] geordnet.;;La construccin de Influenced Meat Cutter ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.170.desc;Construction of Ghouled Butcher has been ordered in [This.Location.GetName].;La construction de Ghouled Butcher a t commande dans [This.Location.GetName].;Aufbau von Ghouled Butcher wurde in [This.Location.GetName] geordnet.;;La construccin de Ghouled Butcher ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.171.desc;Construction of Controlled Abbatoir Ward has been ordered in [This.Location.GetName].;La construction de Controlled Abbatoir Ward a t commande dans [This.Location.GetName].;Aufbau von Controlled Abbatoir Ward wurde in [This.Location.GetName] geordnet.;;La construccin de Controlled Abbatoir Ward ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.172.desc;Construction of Conditioned Butcher's Guild has been ordered in [This.Location.GetName].;La construction de Conditioned Butcher's Guild a t commande dans [This.Location.GetName].;Aufbau von Conditioned Butcher's Guild wurde in [This.Location.GetName] geordnet.;;La construccin de Conditioned Butcher's Guild ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.173.desc;Construction of Bribed Inmate has been ordered in [This.Location.GetName].;La construction de Bribed Inmate a t commande dans [This.Location.GetName].;Aufbau von Bribed Inmate wurde in [This.Location.GetName] geordnet.;;La construccin de Bribed Inmate ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.174.desc;Construction of Influenced Orderly has been ordered in [This.Location.GetName].;La construction de Influenced Orderly a t commande dans [This.Location.GetName].;Aufbau von Influenced Orderly wurde in [This.Location.GetName] geordnet.;;La construccin de Influenced Orderly ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.175.desc;Construction of Ghouled Superintendent has been ordered in [This.Location.GetName].;La construction de Ghouled Superintendent a t commande dans [This.Location.GetName].;Aufbau von Ghouled Superintendent wurde in [This.Location.GetName] geordnet.;;La construccin de Ghouled Superintendent ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.176.desc;Construction of Controlled Asylum has been ordered in [This.Location.GetName].;La construction de Controlled Asylum a t commande dans [This.Location.GetName].;Aufbau von Controlled Asylum wurde in [This.Location.GetName] geordnet.;;La construccin de Controlled Asylum ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.177.desc;Construction of Conditioned Inmates has been ordered in [This.Location.GetName].;La construction de Conditioned Inmates a t commande dans [This.Location.GetName].;Aufbau von Conditioned Inmates wurde in [This.Location.GetName] geordnet.;;La construccin de Conditioned Inmates ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.178.desc;Construction of Bribed Whore has been ordered in [This.Location.GetName].;La construction de Bribed Whore a t commande dans [This.Location.GetName].;Aufbau von Bribed Whore wurde in [This.Location.GetName] geordnet.;;La construccin de Bribed Whore ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.179.desc;Construction of Influenced Pimp has been ordered in [This.Location.GetName].;La construction de Influenced Pimp a t commande dans [This.Location.GetName].;Aufbau von Influenced Pimp wurde in [This.Location.GetName] geordnet.;;La construccin de Influenced Pimp ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.180.desc;Construction of Ghouled Madam has been ordered in [This.Location.GetName].;La construction de Ghouled Madam a t commande dans [This.Location.GetName].;Aufbau von Ghouled Madam wurde in [This.Location.GetName] geordnet.;;La construccin de Ghouled Madam ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.181.desc;Construction of Controlled Brothel has been ordered in [This.Location.GetName].;La construction de Controlled Brothel a t commande dans [This.Location.GetName].;Aufbau von Controlled Brothel wurde in [This.Location.GetName] geordnet.;;La construccin de Controlled Brothel ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.182.desc;Construction of Conditioned Whores has been ordered in [This.Location.GetName].;La construction de Conditioned Whores a t commande dans [This.Location.GetName].;Aufbau von Conditioned Whores wurde in [This.Location.GetName] geordnet.;;La construccin de Conditioned Whores ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.183.desc;Construction of Bribed Bureaucrat has been ordered in [This.Location.GetName].;La construction de Bribed Bureaucrat a t commande dans [This.Location.GetName].;Aufbau von Bribed Bureaucrat wurde in [This.Location.GetName] geordnet.;;La construccin de Bribed Bureaucrat ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.184.desc;Construction of Influenced Politician  has been ordered in [This.Location.GetName].;La construction de Influenced Politician  a t commande dans [This.Location.GetName].;Aufbau von Influenced Politician  wurde in [This.Location.GetName] geordnet.;;La construccin de Influenced Politician  ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.185.desc;Construction of Ghouled Mayor has been ordered in [This.Location.GetName].;La construction de Ghouled Mayor a t commande dans [This.Location.GetName].;Aufbau von Ghouled Mayor wurde in [This.Location.GetName] geordnet.;;La construccin de Ghouled Mayor ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.186.desc;Construction of Controlled City Hall has been ordered in [This.Location.GetName].;La construction de Controlled City Hall a t commande dans [This.Location.GetName].;Aufbau von Controlled City Hall wurde in [This.Location.GetName] geordnet.;;La construccin de Controlled City Hall ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.187.desc;Construction of Conditioned Civilian Administration has been ordered in [This.Location.GetName].;La construction de Conditioned Civilian Administration a t commande dans [This.Location.GetName].;Aufbau von Conditioned Civilian Administration wurde in [This.Location.GetName] geordnet.;;La construccin de Conditioned Civilian Administration ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.188.desc;Construction of Anda Preeminent Court has been ordered in [This.Location.GetName].;La construction de Anda Preeminent Court a t commande dans [This.Location.GetName].;Aufbau von Anda Preeminent Court wurde in [This.Location.GetName] geordnet.;;La construccin de Anda Preeminent Court ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.189.desc;Construction of Anda Recognized Court has been ordered in [This.Location.GetName].;La construction de Anda Recognized Court a t commande dans [This.Location.GetName].;Aufbau von Anda Recognized Court wurde in [This.Location.GetName] geordnet.;;La construccin de Anda Recognized Court ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.190.desc;Construction of Anda Significant Court has been ordered in [This.Location.GetName].;La construction de Anda Significant Court a t commande dans [This.Location.GetName].;Aufbau von Anda Significant Court wurde in [This.Location.GetName] geordnet.;;La construccin de Anda Significant Court ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
