autobuild_finishbuilding.737.desc;Construction of our Airag Producer has been completed in [From.Location.GetName].;La construction de Producteur d'airag a t complte dans [From.Location.GetName].;Der Aufbau unserer Airag-Hersteller wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Productor de airag se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.738.desc;Construction of our Airag Producer has been completed in [From.Location.GetName].;La construction de Producteur d'airag a t complte dans [From.Location.GetName].;Der Aufbau unserer Airag-Hersteller wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Productor de airag se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.739.desc;Construction of our Airag Producer has been completed in [From.Location.GetName].;La construction de Producteur d'airag a t complte dans [From.Location.GetName].;Der Aufbau unserer Airag-Hersteller wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Productor de airag se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.740.desc;Construction of our Airag Producer has been completed in [From.Location.GetName].;La construction de Producteur d'airag a t complte dans [From.Location.GetName].;Der Aufbau unserer Airag-Hersteller wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Productor de airag se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.741.desc;Construction of our Airag Producer has been completed in [From.Location.GetName].;La construction de Producteur d'airag a t complte dans [From.Location.GetName].;Der Aufbau unserer Airag-Hersteller wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Productor de airag se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.742.desc;Construction of our Airag Producer has been completed in [From.Location.GetName].;La construction de Producteur d'airag a t complte dans [From.Location.GetName].;Der Aufbau unserer Airag-Hersteller wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Productor de airag se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.743.desc;Construction of our Airag Producer has been completed in [From.Location.GetName].;La construction de Producteur d'airag a t complte dans [From.Location.GetName].;Der Aufbau unserer Airag-Hersteller wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Productor de airag se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.744.desc;Construction of our Airag Producer has been completed in [From.Location.GetName].;La construction de Producteur d'airag a t complte dans [From.Location.GetName].;Der Aufbau unserer Airag-Hersteller wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Productor de airag se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.745.desc;Construction of our Baghatur Council has been completed in [From.Location.GetName].;La construction de Le Conseil des Baghatur a t complte dans [From.Location.GetName].;Der Aufbau unserer Rat von Baatar wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Consejo de baghatur se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.746.desc;Construction of our Baghatur Council has been completed in [From.Location.GetName].;La construction de Le Conseil des Baghatur a t complte dans [From.Location.GetName].;Der Aufbau unserer Rat von Baatar wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Consejo de baghatur se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.747.desc;Construction of our Baghatur Council has been completed in [From.Location.GetName].;La construction de Le Conseil des Baghatur a t complte dans [From.Location.GetName].;Der Aufbau unserer Rat von Baatar wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Consejo de baghatur se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.748.desc;Construction of our Baghatur Council has been completed in [From.Location.GetName].;La construction de Le Conseil des Baghatur a t complte dans [From.Location.GetName].;Der Aufbau unserer Rat von Baatar wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Consejo de baghatur se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.749.desc;Construction of our Baghatur Council has been completed in [From.Location.GetName].;La construction de Le Conseil des Baghatur a t complte dans [From.Location.GetName].;Der Aufbau unserer Rat von Baatar wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Consejo de baghatur se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.750.desc;Construction of our Baghatur Council has been completed in [From.Location.GetName].;La construction de Le Conseil des Baghatur a t complte dans [From.Location.GetName].;Der Aufbau unserer Rat von Baatar wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Consejo de baghatur se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.751.desc;Construction of our Baghatur Council has been completed in [From.Location.GetName].;La construction de Le Conseil des Baghatur a t complte dans [From.Location.GetName].;Der Aufbau unserer Rat von Baatar wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Consejo de baghatur se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.752.desc;Construction of our Baghatur Council has been completed in [From.Location.GetName].;La construction de Le Conseil des Baghatur a t complte dans [From.Location.GetName].;Der Aufbau unserer Rat von Baatar wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Consejo de baghatur se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.753.desc;Construction of our Camel Breeder has been completed in [From.Location.GetName].;La construction de levage de chameaux a t complte dans [From.Location.GetName].;Der Aufbau unserer Kamelzchter wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Criador de camellos se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.754.desc;Construction of our Camel Breeder has been completed in [From.Location.GetName].;La construction de levage de chameaux a t complte dans [From.Location.GetName].;Der Aufbau unserer Kamelzchter wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Criador de camellos se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.755.desc;Construction of our Camel Breeder has been completed in [From.Location.GetName].;La construction de levage de chameaux a t complte dans [From.Location.GetName].;Der Aufbau unserer Kamelzchter wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Criador de camellos se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.756.desc;Construction of our Camel Breeder has been completed in [From.Location.GetName].;La construction de levage de chameaux a t complte dans [From.Location.GetName].;Der Aufbau unserer Kamelzchter wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Criador de camellos se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.757.desc;Construction of our Camel Breeder has been completed in [From.Location.GetName].;La construction de levage de chameaux a t complte dans [From.Location.GetName].;Der Aufbau unserer Kamelzchter wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Criador de camellos se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.758.desc;Construction of our Camel Breeder has been completed in [From.Location.GetName].;La construction de levage de chameaux a t complte dans [From.Location.GetName].;Der Aufbau unserer Kamelzchter wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Criador de camellos se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.759.desc;Construction of our Camel Breeder has been completed in [From.Location.GetName].;La construction de levage de chameaux a t complte dans [From.Location.GetName].;Der Aufbau unserer Kamelzchter wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Criador de camellos se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.760.desc;Construction of our Camel Breeder has been completed in [From.Location.GetName].;La construction de levage de chameaux a t complte dans [From.Location.GetName].;Der Aufbau unserer Kamelzchter wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Criador de camellos se ha completado en [From.Location.GetName].;;;;;;;;;x
autobuild_finishbuilding.761.desc;Construction of our Camp Fortifications has been completed in [From.Location.GetName].;La construction de Camp fortifi a t complte dans [From.Location.GetName].;Der Aufbau unserer Lagerbefestigung wurde in [From.Location.GetName] abgeschlossen.;;La construccin de nuestro Fortificaciones de campo se ha completado en [From.Location.GetName].;;;;;;;;;x
