autobuild_startbuilding.737.desc;Construction of Airag Producer has been ordered in [This.Location.GetName].;La construction de Producteur d'airag a t commande dans [This.Location.GetName].;Aufbau von Airag-Hersteller wurde in [This.Location.GetName] geordnet.;;La construccin de Productor de airag ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.738.desc;Construction of Airag Producer has been ordered in [This.Location.GetName].;La construction de Producteur d'airag a t commande dans [This.Location.GetName].;Aufbau von Airag-Hersteller wurde in [This.Location.GetName] geordnet.;;La construccin de Productor de airag ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.739.desc;Construction of Airag Producer has been ordered in [This.Location.GetName].;La construction de Producteur d'airag a t commande dans [This.Location.GetName].;Aufbau von Airag-Hersteller wurde in [This.Location.GetName] geordnet.;;La construccin de Productor de airag ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.740.desc;Construction of Airag Producer has been ordered in [This.Location.GetName].;La construction de Producteur d'airag a t commande dans [This.Location.GetName].;Aufbau von Airag-Hersteller wurde in [This.Location.GetName] geordnet.;;La construccin de Productor de airag ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.741.desc;Construction of Airag Producer has been ordered in [This.Location.GetName].;La construction de Producteur d'airag a t commande dans [This.Location.GetName].;Aufbau von Airag-Hersteller wurde in [This.Location.GetName] geordnet.;;La construccin de Productor de airag ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.742.desc;Construction of Airag Producer has been ordered in [This.Location.GetName].;La construction de Producteur d'airag a t commande dans [This.Location.GetName].;Aufbau von Airag-Hersteller wurde in [This.Location.GetName] geordnet.;;La construccin de Productor de airag ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.743.desc;Construction of Airag Producer has been ordered in [This.Location.GetName].;La construction de Producteur d'airag a t commande dans [This.Location.GetName].;Aufbau von Airag-Hersteller wurde in [This.Location.GetName] geordnet.;;La construccin de Productor de airag ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.744.desc;Construction of Airag Producer has been ordered in [This.Location.GetName].;La construction de Producteur d'airag a t commande dans [This.Location.GetName].;Aufbau von Airag-Hersteller wurde in [This.Location.GetName] geordnet.;;La construccin de Productor de airag ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.745.desc;Construction of Baghatur Council has been ordered in [This.Location.GetName].;La construction de Le Conseil des Baghatur a t commande dans [This.Location.GetName].;Aufbau von Rat von Baatar wurde in [This.Location.GetName] geordnet.;;La construccin de Consejo de baghatur ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.746.desc;Construction of Baghatur Council has been ordered in [This.Location.GetName].;La construction de Le Conseil des Baghatur a t commande dans [This.Location.GetName].;Aufbau von Rat von Baatar wurde in [This.Location.GetName] geordnet.;;La construccin de Consejo de baghatur ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.747.desc;Construction of Baghatur Council has been ordered in [This.Location.GetName].;La construction de Le Conseil des Baghatur a t commande dans [This.Location.GetName].;Aufbau von Rat von Baatar wurde in [This.Location.GetName] geordnet.;;La construccin de Consejo de baghatur ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.748.desc;Construction of Baghatur Council has been ordered in [This.Location.GetName].;La construction de Le Conseil des Baghatur a t commande dans [This.Location.GetName].;Aufbau von Rat von Baatar wurde in [This.Location.GetName] geordnet.;;La construccin de Consejo de baghatur ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.749.desc;Construction of Baghatur Council has been ordered in [This.Location.GetName].;La construction de Le Conseil des Baghatur a t commande dans [This.Location.GetName].;Aufbau von Rat von Baatar wurde in [This.Location.GetName] geordnet.;;La construccin de Consejo de baghatur ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.750.desc;Construction of Baghatur Council has been ordered in [This.Location.GetName].;La construction de Le Conseil des Baghatur a t commande dans [This.Location.GetName].;Aufbau von Rat von Baatar wurde in [This.Location.GetName] geordnet.;;La construccin de Consejo de baghatur ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.751.desc;Construction of Baghatur Council has been ordered in [This.Location.GetName].;La construction de Le Conseil des Baghatur a t commande dans [This.Location.GetName].;Aufbau von Rat von Baatar wurde in [This.Location.GetName] geordnet.;;La construccin de Consejo de baghatur ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.752.desc;Construction of Baghatur Council has been ordered in [This.Location.GetName].;La construction de Le Conseil des Baghatur a t commande dans [This.Location.GetName].;Aufbau von Rat von Baatar wurde in [This.Location.GetName] geordnet.;;La construccin de Consejo de baghatur ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.753.desc;Construction of Camel Breeder has been ordered in [This.Location.GetName].;La construction de levage de chameaux a t commande dans [This.Location.GetName].;Aufbau von Kamelzchter wurde in [This.Location.GetName] geordnet.;;La construccin de Criador de camellos ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
