auspex_1;Auspex I;;;;;;;;;;;;;x
auspex_1_desc;Heightened Senses;;;;;;;;;;;;;x
auspex_2;Auspex II;;;;;;;;;;;;;x
auspex_2_desc;Heightened Senses, Aura Perception;;;;;;;;;;;;;x
auspex_3;Auspex III;;;;;;;;;;;;;x
auspex_3_desc;Heightened Senses, Aura Perception, Spirit's Touch;;;;;;;;;;;;;x
auspex_4;Auspex IV;;;;;;;;;;;;;x
auspex_4_desc;Heightened Senses, Aura Perception, Spirit's Touch, Telepathy;;;;;;;;;;;;;x
auspex_5;Auspex V;;;;;;;;;;;;;x
auspex_5_desc;Heightened Senses, Aura Perception, Spirit's Touch, Telepathy, Twilight Projection;;;;;;;;;;;;;x
animalism_1;Animalism I;;;;;;;;;;;;;x
animalism_1_desc;Feral Whispers;;;;;;;;;;;;;x
animalism_2;Animalism II;;;;;;;;;;;;;x
animalism_2_desc;Feral Whispers, Obedience;;;;;;;;;;;;;x
animalism_3;Animalism III;;;;;;;;;;;;;x
animalism_3_desc;Feral Whispers, Obedience, Call of the Wild;;;;;;;;;;;;;x
animalism_4;Animalism IV;;;;;;;;;;;;;x
animalism_4_desc;Feral Whispers, Obedience, Call of the Wild, Subsume the Lesser Spirit;;;;;;;;;;;;;x
animalism_5;Animalism V;;;;;;;;;;;;;x
animalism_5_desc;Feral Whispers, Obedience, Call of the Wild, Subsume the Lesser Spirit, Leashing The Beast;;;;;;;;;;;;;x
celerity_1;Celerity I;;;;;;;;;;;;;x
celerity_2;Celerity II;;;;;;;;;;;;;x
celerity_3;Celerity III;;;;;;;;;;;;;x
celerity_4;Celerity IV;;;;;;;;;;;;;x
celerity_5;Celerity V;;;;;;;;;;;;;x
celerity_1_desc;Kindred with this discipline can move faster than any mortal.  They appear to blur into nothingness, all others moving as if in slow motion by comparison.;;;;;;;;;;;;;x
celerity_2_desc;Kindred with this discipline can move faster than any mortal.  They appear to blur into nothingness, all others moving as if in slow motion by comparison.;;;;;;;;;;;;;x
celerity_3_desc;Kindred with this discipline can move faster than any mortal.  They appear to blur into nothingness, all others moving as if in slow motion by comparison.;;;;;;;;;;;;;x
celerity_4_desc;Kindred with this discipline can move faster than any mortal.  They appear to blur into nothingness, all others moving as if in slow motion by comparison.;;;;;;;;;;;;;x
celerity_5_desc;Kindred with this discipline can move faster than any mortal.  They appear to blur into nothingness, all others moving as if in slow motion by comparison.;;;;;;;;;;;;;x
dominate_1;Dominate I;;;;;;;;;;;;;x
dominate_2;Dominate II;;;;;;;;;;;;;x
dominate_3;Dominate III;;;;;;;;;;;;;x
dominate_4;Dominate IV;;;;;;;;;;;;;x
dominate_5;Dominate V;;;;;;;;;;;;;x
dominate_1_desc;Command;;;;;;;;;;;;;x
dominate_2_desc;Command, Mesmerize;;;;;;;;;;;;;x
dominate_3_desc;Command, Mesmerize, the Forgetful Mind;;;;;;;;;;;;;x
dominate_4_desc;Command, Mesmerize, the Forgetful Mind, Conditioning;;;;;;;;;;;;;x
dominate_5_desc;Command, Mesmerize, the Forgetful Mind, Conditioning, Possession;;;;;;;;;;;;;x
dementation_1;Dementation I;;;;;;;;;;;;;x
dementation_2;Dementation II;;;;;;;;;;;;;x
dementation_3;Dementation III;;;;;;;;;;;;;x
dementation_4;Dementation IV;;;;;;;;;;;;;x
dementation_5;Dementation V;;;;;;;;;;;;;x
dementation_1_desc;Passion;;;;;;;;;;;;;x
dementation_2_desc;Passion, The Haunting;;;;;;;;;;;;;x
dementation_3_desc;Passion, The Haunting, Eyes of Chaos;;;;;;;;;;;;;x
dementation_4_desc;Passion, The Haunting, Eyes of Chaos, Voice of Madness;;;;;;;;;;;;;x
dementation_5_desc;Passion, The Haunting, Eyes of Chaos, Voice of Madness, Total Insanity;;;;;;;;;;;;;x
cruac_1;Crúac I;;;;;;;;;;;;;x
cruac_2;Crúac II;;;;;;;;;;;;;x
cruac_3;Crúac III;;;;;;;;;;;;;x
cruac_4;Crúac IV;;;;;;;;;;;;;x
cruac_5;Crúac V;;;;;;;;;;;;;x
cruac_1_desc;Blood magic practiced by the witches of the Circle of the Crone;;;;;;;;;;;;;x
cruac_2_desc;Blood magic practiced by the witches of the Circle of the Crone;;;;;;;;;;;;;x
cruac_3_desc;Blood magic practiced by the witches of the Circle of the Crone;;;;;;;;;;;;;x
cruac_4_desc;Blood magic practiced by the witches of the Circle of the Crone;;;;;;;;;;;;;x
cruac_5_desc;Blood magic practiced by the witches of the Circle of the Crone;;;;;;;;;;;;;x
majesty_1;Majesty I;;;;;;;;;;;;;x
majesty_2;Majesty II;;;;;;;;;;;;;x
majesty_3;Majesty III;;;;;;;;;;;;;x
majesty_4;Majesty IV;;;;;;;;;;;;;x
majesty_5;Majesty V;;;;;;;;;;;;;x
majesty_1_desc;Awe;;;;;;;;;;;;;x
majesty_2_desc;Awe, Revelation;;;;;;;;;;;;;x
majesty_3_desc;Awe, Revelation, Entrancement;;;;;;;;;;;;;x
majesty_4_desc;Awe, Revelation, Entrancement, Summoning;;;;;;;;;;;;;x
majesty_5_desc;Awe, Revelation, Entrancement, Summoning, Sovereignty;;;;;;;;;;;;;x
nightmare_1;Nightmare I;;;;;;;;;;;;;x
nightmare_2;Nightmare II;;;;;;;;;;;;;x
nightmare_3;Nightmare III;;;;;;;;;;;;;x
nightmare_4;Nightmare IV;;;;;;;;;;;;;x
nightmare_5;Nightmare V;;;;;;;;;;;;;x
nightmare_1_desc;Monstrous Appearance;;;;;;;;;;;;;x
nightmare_2_desc;Monstrous Appearance, Dread;;;;;;;;;;;;;x
nightmare_3_desc;Monstrous Appearance, Dread, Eye of The Beast;;;;;;;;;;;;;x
nightmare_4_desc;Monstrous Appearance, Dread, Eye of The Beast, Shatter the Mind;;;;;;;;;;;;;x
nightmare_5_desc;Monstrous Appearance, Dread, Eye of The Beast, Shatter the Mind, Mortal Fear;;;;;;;;;;;;;x
obfuscate_1;Obfuscate I;;;;;;;;;;;;;x
