ERA_CHAR_INFO_505072;Salianna is a powerful Toreador Matriarch of the Parisian Courts of Love and the architect of the alliance between the powerful Toreador of France and the Ventrue-ruled Grand Court of Paris. While instrumental in the exile of Alexander of Paris, Salianna was an ally of both Mithras of London and Hardestadt of the Court of the Black Cross. During the Dark Ages, she was the Cainite Queen of Paris - co-ruler of the city with Geoffrey du Temple.;;;;;;;;;;;;;x
ERA_CHAR_INFO_505018;"Augustus Giovanni is a powerful Cainite Necromancer, the patriarch and leader the Giovanni family.  Embraced into clan Cappadocian, he is quite ambitious.  The Giovanni are based out of Venice, Italy. He diablerized Cappadocius in 1444 CE.  Augustus is not in fact an Antediluvian as he was not Embraced before the biblical deluge. However, being a third generation vampire, he is often referred to as the ""Giovanni Antediluvian"".  He is wealthy beyond conception, his clan is amazingly well-organized, and he stands an odds-on chance of destroying the world.";;;;;;;;;;;;;x
ERA_CHAR_INFO_505071;Mithras is a 4th generation Ventrue Methuselah who ruled for centuries in Europe as the Prince of London and monarch of the Baronies of Avalon. The man who would become Mithras was born in ancient Persia and served in the military as general. After his embrace into clan Ventrue, faking his own demise and exploring his new powers. When he returned to human civilization, he was revered as the living war god of various peoples. As the Lord of Light, Mithras portrayed himself as the bringer of civilization and morality, who spent his days guiding the sun through heavens and thus only appeared at night.;;;;;;;;;;;;;x
ERA_CHAR_INFO_505050;The specific location from where Hardestadt originated is not known, although is somewhere around modern Bavaria. During the Dark Ages, Hardestadt was one of the Cainite monarchs of the great feudal realms that spanned the European continent. He ruled over the Fiefs of the Black Cross within the boundaries of the Holy Roman Empire. This Ventrue was one of the harshest rulers of the Dark Medieval world, enforcing the Sixth Tradition under the threat of Final Death.;;;;;;;;;;;;;x
ERA_CHAR_INFO_505053;Count Vladimir Rustovich was one of the greatest Voivodes of Transylvanian history, and a legendary enemy of the Shadow Lords. Formerly a Bratovitch revenant, Vladimir assumed both the mantle of Cainite, the title of Voivode and his sires estate through diligence, might, and a modicum of treachery. He became renown even during his mortal days fighting numerous battles against the many enemies of his Clan - and after his sire fell in battle against the native werewolves, Vladimir led the campaign against both his rivals and the culprit Garou.;;;;;;;;;;;;;x
ERA_CHAR_INFO_505070;As a mortal, Ontai (as he was originally known), lived in East Africa as a Maasai. Embraced by the Lasombra Antediluvian before the birth of Christ, he became a favored childe of the Antediluvian since that time. As time wore on, Lasombra needed a fixed location to go into torpor. Sicily was the perfect place, far removed from Italy's wars and the Ventrue-dominated Holy Roman Empire. Montano and his sire, built a great castle, not only for the Antediluvian's resting but also to provide a central court to settle wars with the Germans.;;;;;;;;;;;;;x
ERA_CHAR_INFO_505085;Guillaume is the Inconnu Prince of Switzerland and, by extension, Liechtenstein. He is rumored to be one of the few vampires to have attained the state of Golconda.  Guillaume's youth was shaped by violence and his achievement of Golconda was more of a resignation into the meaninglessness of his actions that resulted in a pragmatic calm. A high voice among the Inconnu, Guillaume makes his residence in Geneva, where he discusses international matters with other high-ranking members of the sect.;;;;;;;;;;;;;x
ERA_CHAR_NAME_505072;Salianna;;;;;;;;;;;;;x
ERA_CHAR_NAME_505075;Baba Yaga;;;;;;;;;;;;;x
ERA_CHAR_NAME_505018;Augustus Giovanni;;;;;;;;;;;;;x
ERA_CHAR_NAME_505073;Esclarmonde La Noire;;;;;;;;;;;;;x
ERA_CHAR_NAME_505071;Mithras;;;;;;;;;;;;;x
ERA_CHAR_NAME_505050;Hardestadt;;;;;;;;;;;;;x
ERA_CHAR_NAME_505070;Montano;;;;;;;;;;;;;x
ERA_CHAR_NAME_505052;Bulscu Arpad;;;;;;;;;;;;;x
ERA_CHAR_NAME_505084;Etrius;;;;;;;;;;;;;x
ERA_CHAR_NAME_505053;Vladimir Rustovich;;;;;;;;;;;;;x
ERA_CHAR_NAME_505085;Guillaume;;;;;;;;;;;;;x
ERA_CHAR_NAME_505086;Jurgen von Verden;;;;;;;;;;;;;x
ERA_CHAR_NAME_505087;Lotharius;;;;;;;;;;;;;x
ERA_CHAR_NAME_505088;Werter;;;;;;;;;;;;;x
ERA_CHAR_NAME_505089;Josef Zvi;;;;;;;;;;;;;x
ERA_CHAR_NAME_505090;Midian;;;;;;;;;;;;;x
ERA_CHAR_NAME_505091;Bela Rusenko;;;;;;;;;;;;;x
ERA_CHAR_NAME_505092;Etienne;;;;;;;;;;;;;x
ERA_CHAR_NAME_505093;Sha'hiri;;;;;;;;;;;;;x
ERA_CHAR_NAME_505094;Nakhthorheb;;;;;;;;;;;;;x
ERA_CHAR_NAME_505095;Tanith;;;;;;;;;;;;;x
ERA_CHAR_NAME_505096;Julia Antasia;;;;;;;;;;;;;x
ERA_CHAR_NAME_505101;Dobrul;;;;;;;;;;;;;x
