EVTDESC_POD_cultural_conversion_1;Era changer;;;;;;;;;;;;;x
EVTDESC_POD_cultural_conversion_2;Times change.  The mortals have entered the Renaissance.;;;;;;;;;;;;;x
EVTOPTA_POD_cultural_conversion_2;The art is... interesting.;;;;;;;;;;;;;x
EVTOPTB_POD_cultural_conversion_2;The art is... interesting.;;;;;;;;;;;;;x
EVTOPTC_POD_cultural_conversion_2;The art is... interesting.;;;;;;;;;;;;;x
EVTOPTD_POD_cultural_conversion_2;The art is... interesting.;;;;;;;;;;;;;x
EVTOPTE_POD_cultural_conversion_2;The art is... interesting.;;;;;;;;;;;;;x
EVTOPTF_POD_cultural_conversion_2;The art is... interesting.;;;;;;;;;;;;;x
EVTOPTG_POD_cultural_conversion_2;The art is... interesting.;;;;;;;;;;;;;x
EVTDESC_POD_cultural_conversion_3;Times change.  The mortals have entered the Colonial era.;;;;;;;;;;;;;x
EVTOPTA_POD_cultural_conversion_3;It is a new world.;;;;;;;;;;;;;x
EVTOPTB_POD_cultural_conversion_3;It is a new world.;;;;;;;;;;;;;x
EVTOPTC_POD_cultural_conversion_3;It is a new world.;;;;;;;;;;;;;x
EVTOPTD_POD_cultural_conversion_3;It is a new world.;;;;;;;;;;;;;x
EVTOPTE_POD_cultural_conversion_3;It is a new world.;;;;;;;;;;;;;x
EVTOPTF_POD_cultural_conversion_3;It is a new world.;;;;;;;;;;;;;x
EVTOPTG_POD_cultural_conversion_3;It is a new world.;;;;;;;;;;;;;x
EVTOPTH_POD_cultural_conversion_3;It is a new world.;;;;;;;;;;;;;x
EVTDESC_POD_cultural_conversion_4;Times change.  The mortals have entered the Industrial age.;;;;;;;;;;;;;x
EVTOPTA_POD_cultural_conversion_4;So many guns...;;;;;;;;;;;;;x
EVTOPTB_POD_cultural_conversion_4;So many guns...;;;;;;;;;;;;;x
EVTOPTC_POD_cultural_conversion_4;So many guns...;;;;;;;;;;;;;x
EVTOPTD_POD_cultural_conversion_4;So many guns...;;;;;;;;;;;;;x
EVTOPTE_POD_cultural_conversion_4;So many guns...;;;;;;;;;;;;;x
EVTOPTF_POD_cultural_conversion_4;So many guns...;;;;;;;;;;;;;x
EVTOPTG_POD_cultural_conversion_4;So many guns...;;;;;;;;;;;;;x
EVTOPTH_POD_cultural_conversion_4;So many guns...;;;;;;;;;;;;;x
EVTOPTI_POD_cultural_conversion_4;So many guns...;;;;;;;;;;;;;x
EVTDESC_POD_cultural_conversion_5;Times change.  The mortals have entered the Modern nights.;;;;;;;;;;;;;x
EVTOPTA_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTB_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTC_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTD_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTE_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTF_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTG_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTH_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTI_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTJ_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTK_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTL_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTM_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTN_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTOPTO_POD_cultural_conversion_5;Surely Gehenna is near.;;;;;;;;;;;;;x
EVTDESC_POD_cultural_conversion_6;Times change.  The mortals have reformed the ancient kingdom of Israel.;;;;;;;;;;;;;x
EVTOPTA_POD_cultural_conversion_6;The Book of Revelations warns of this.;;;;;;;;;;;;;x
convert_to_local_culture_for_masquerade_decision;Convert to local culture for Masquerade.;;;;;;;;;;;;;x
convert_to_local_culture_for_masquerade_decision_desc;Time moves on and customs change.  You should convert from your culture to that of your prey so as not to draw attention to yourself.  This will help preserve the Masquerade.;;;;;;;;;;;;;x
RULE_CULTURE_CONVERSION_BY_ERA;By Era;;;;;;;;;;;;;x
RULE_CULTURE_CONVERSION_BY_ERA_DESC;Culture is changed by time, not by any player or character action.;;;;;;;;;;;;;x
