ca_clan_assamite_eminence_1;Assamite Recognized Court;;;;;;;;;;;;;x
ca_clan_assamite_eminence_1_desc;Assamite Recognized Court;;;;;;;;;;;;;x
ca_clan_baali_eminence_1;Baali Recognized Court;;;;;;;;;;;;;x
ca_clan_baali_eminence_1_desc;Baali Recognized Court;;;;;;;;;;;;;x
ca_clan_brujah_eminence_1;Brujah Recognized Court;;;;;;;;;;;;;x
ca_clan_brujah_eminence_1_desc;Brujah Recognized Court;;;;;;;;;;;;;x
ca_clan_cappadocian_eminence_1;Cappadocian Recognized Court;;;;;;;;;;;;;x
ca_clan_cappadocian_eminence_1_desc;Cappadocian Recognized Court;;;;;;;;;;;;;x
ca_clan_followerofset_eminence_1;Followerofset Recognized Court;;;;;;;;;;;;;x
ca_clan_followerofset_eminence_1_desc;Followerofset Recognized Court;;;;;;;;;;;;;x
ca_clan_gangrel_eminence_1;Gangrel Recognized Court;;;;;;;;;;;;;x
ca_clan_gangrel_eminence_1_desc;Gangrel Recognized Court;;;;;;;;;;;;;x
ca_clan_giovanni_eminence_1;Giovanni Recognized Court;;;;;;;;;;;;;x
ca_clan_giovanni_eminence_1_desc;Giovanni Recognized Court;;;;;;;;;;;;;x
ca_clan_lasombra_eminence_1;Lasombra Recognized Court;;;;;;;;;;;;;x
ca_clan_lasombra_eminence_1_desc;Lasombra Recognized Court;;;;;;;;;;;;;x
ca_clan_malkavian_eminence_1;Malkavian Recognized Court;;;;;;;;;;;;;x
ca_clan_malkavian_eminence_1_desc;Malkavian Recognized Court;;;;;;;;;;;;;x
ca_clan_nosferatu_eminence_1;Nosferatu Recognized Court;;;;;;;;;;;;;x
ca_clan_nosferatu_eminence_1_desc;Nosferatu Recognized Court;;;;;;;;;;;;;x
ca_clan_ravnos_eminence_1;Ravnos Recognized Court;;;;;;;;;;;;;x
ca_clan_ravnos_eminence_1_desc;Ravnos Recognized Court;;;;;;;;;;;;;x
ca_clan_toreador_eminence_1;Toreador Recognized Court;;;;;;;;;;;;;x
ca_clan_toreador_eminence_1_desc;Toreador Recognized Court;;;;;;;;;;;;;x
ca_clan_tremere_eminence_1;Tremere Recognized Court;;;;;;;;;;;;;x
ca_clan_tremere_eminence_1_desc;Tremere Recognized Court;;;;;;;;;;;;;x
ca_clan_tzimisce_eminence_1;Tzimisce Recognized Court;;;;;;;;;;;;;x
ca_clan_tzimisce_eminence_1_desc;Tzimisce Recognized Court;;;;;;;;;;;;;x
ca_clan_ventrue_eminence_1;Ventrue Recognized Court;;;;;;;;;;;;;x
ca_clan_ventrue_eminence_1_desc;Ventrue Recognized Court;;;;;;;;;;;;;x
ca_clan_gargoyle_eminence_1;Gargoyle Recognized Court;;;;;;;;;;;;;x
ca_clan_gargoyle_eminence_1_desc;Gargoyle Recognized Court;;;;;;;;;;;;;x
ca_clan_caitiff_eminence_1;Caitiff Recognized Court;;;;;;;;;;;;;x
ca_clan_caitiff_eminence_1_desc;Caitiff Recognized Court;;;;;;;;;;;;;x
ca_clan_einherjar_eminence_1;Einherjar Recognized Court;;;;;;;;;;;;;x
ca_clan_einherjar_eminence_1_desc;Einherjar Recognized Court;;;;;;;;;;;;;x
ca_clan_anda_eminence_1;Anda Recognized Court;;;;;;;;;;;;;x
ca_clan_anda_eminence_1_desc;Anda Recognized Court;;;;;;;;;;;;;x
ca_clan_cainite_eminence_1;Cainite Recognized Court;;;;;;;;;;;;;x
ca_clan_cainite_eminence_1_desc;Cainite Recognized Court;;;;;;;;;;;;;x
ca_clan_ashirra_eminence_1;Ashirra Recognized Court;;;;;;;;;;;;;x
ca_clan_ashirra_eminence_1_desc;Ashirra Recognized Court;;;;;;;;;;;;;x
ca_tribe_black_spiral_dancers_eminence_1;Black Recognized Court;;;;;;;;;;;;;x
ca_tribe_black_spiral_dancers_eminence_1_desc;Black Recognized Court;;;;;;;;;;;;;x
ca_tribe_black_furies_eminence_1;Black Recognized Court;;;;;;;;;;;;;x
ca_tribe_black_furies_eminence_1_desc;Black Recognized Court;;;;;;;;;;;;;x
ca_tribe_bone_gnawers_eminence_1;Bone Recognized Court;;;;;;;;;;;;;x
ca_tribe_bone_gnawers_eminence_1_desc;Bone Recognized Court;;;;;;;;;;;;;x
ca_tribe_fianna_eminence_1;Fianna Recognized Court;;;;;;;;;;;;;x
ca_tribe_fianna_eminence_1_desc;Fianna Recognized Court;;;;;;;;;;;;;x
ca_tribe_get_of_fenris_eminence_1;Get Recognized Court;;;;;;;;;;;;;x
ca_tribe_get_of_fenris_eminence_1_desc;Get Recognized Court;;;;;;;;;;;;;x
ca_tribe_warders_of_men_eminence_1;Warders Recognized Court;;;;;;;;;;;;;x
ca_tribe_warders_of_men_eminence_1_desc;Warders Recognized Court;;;;;;;;;;;;;x
ca_tribe_shadow_lords_eminence_1;Shadow Recognized Court;;;;;;;;;;;;;x
ca_tribe_shadow_lords_eminence_1_desc;Shadow Recognized Court;;;;;;;;;;;;;x
ca_tribe_silent_striders_eminence_1;Silent Recognized Court;;;;;;;;;;;;;x
ca_tribe_silent_striders_eminence_1_desc;Silent Recognized Court;;;;;;;;;;;;;x
ca_tribe_silver_fangs_eminence_1;Silver Recognized Court;;;;;;;;;;;;;x
ca_tribe_silver_fangs_eminence_1_desc;Silver Recognized Court;;;;;;;;;;;;;x
ca_tribe_stargazers_eminence_1;Stargazers Recognized Court;;;;;;;;;;;;;x
